decade,state_x,county_x,icpsrfip_x,statenam_x,countynam_x,state_y,county_y,icpsrfip_y,statenam_y,countynam_y,dist_km,dist_mi
1870,190,0970,19097,Iowa,Jackson,170,1950,17195,Illinois,Whiteside,71.58520581563029,44.480984684212835
1870,190,0970,19097,Iowa,Jackson,190,0550,19055,Iowa,Delaware,73.29923741908202,45.5460345451821
1870,190,0970,19097,Iowa,Jackson,170,1770,17177,Illinois,Stephenson,77.74416483563017,48.307984393411026
1870,190,0970,19097,Iowa,Jackson,550,0430,55043,Wisconsin,Grant,78.16849720467081,48.5716523034667
1870,190,0970,19097,Iowa,Jackson,170,1610,17161,Illinois,Rock Island,78.41106576337073,48.722377417985356
1870,190,0990,19099,Iowa,Jasper,190,0990,19099,Iowa,Jasper,0,0
1870,190,0990,19099,Iowa,Jasper,190,1270,19127,Iowa,Marshall,39.20234175054954,24.359205832034228
1870,190,0990,19099,Iowa,Jasper,190,1250,19125,Iowa,Marion,39.32756816234581,24.437017916831678
1870,190,0990,19099,Iowa,Jasper,190,1530,19153,Iowa,Polk,43.208448892486494,26.848485403050073
1870,190,0990,19099,Iowa,Jasper,190,1570,19157,Iowa,Poweshiek,43.41928689911667,26.979494066598807
1870,190,0990,19099,Iowa,Jasper,190,1690,19169,Iowa,Story,51.78980202559559,32.18069103037962
1870,190,0990,19099,Iowa,Jasper,190,1230,19123,Iowa,Mahaska,52.05712037820487,32.346794953847365
1870,190,0990,19099,Iowa,Jasper,190,1810,19181,Iowa,Warren,57.647258779230036,35.820345916864056
1870,190,0990,19099,Iowa,Jasper,190,1710,19171,Iowa,Tama,61.531986471049755,38.23420379424744
1870,190,0990,19099,Iowa,Jasper,190,1350,19135,Iowa,Monroe,74.66419343512132,46.394178892219955
1870,190,0990,19099,Iowa,Jasper,190,1170,19117,Iowa,Lucas,76.5971593003212,47.59526819643327
1870,190,0990,19099,Iowa,Jasper,190,0830,19083,Iowa,Hardin,79.19614225733794,49.210201335039265
1870,190,1010,19101,Iowa,Jefferson,190,1010,19101,Iowa,Jefferson,0,0
1870,190,1010,19101,Iowa,Jefferson,190,1770,19177,Iowa,Van Buren,31.008511047253435,19.267795478936282
1870,190,1010,19101,Iowa,Jefferson,190,0870,19087,Iowa,Henry,34.31624770140744,21.323127747335075
1870,190,1010,19101,Iowa,Jefferson,190,1790,19179,Iowa,Wapello,38.67635766201673,24.032374471844726
1870,190,1010,19101,Iowa,Jefferson,190,1830,19183,Iowa,Washington,38.96039028520985,24.20886416155253
1870,190,1010,19101,Iowa,Jefferson,190,1070,19107,Iowa,Keokuk,38.99463311007764,24.230141666466206
1870,190,1010,19101,Iowa,Jefferson,190,0510,19051,Iowa,Davis,50.04234565092917,31.094871979470422
1870,190,1010,19101,Iowa,Jefferson,190,1110,19111,Iowa,Lee,58.7170384360901,36.48507617767843
1870,190,1010,19101,Iowa,Jefferson,190,1150,19115,Iowa,Louisa,61.43520078436733,38.17406395672208
1870,190,1010,19101,Iowa,Jefferson,190,0570,19057,Iowa,Des Moines,65.6143616561811,40.7708741301926
1870,190,1010,19101,Iowa,Jefferson,290,1990,29199,Missouri,Scotland,66.60765629016842,41.38807880115624
1870,190,1010,19101,Iowa,Jefferson,190,1230,19123,Iowa,Mahaska,67.09652069277452,41.69184505784598
1870,190,1010,19101,Iowa,Jefferson,290,0450,29045,Missouri,Clark,71.42712961210715,44.382760685165316
1870,190,1010,19101,Iowa,Jefferson,190,0950,19095,Iowa,Iowa,73.50666279063869,45.67492269560654
1870,190,1010,19101,Iowa,Jefferson,190,1350,19135,Iowa,Monroe,77.2658880161329,48.01079695586053
1870,190,1010,19101,Iowa,Jefferson,190,1030,19103,Iowa,Johnson,77.33043978598475,48.0509075660544
1870,190,1010,19101,Iowa,Jefferson,290,1970,29197,Missouri,Schuyler,78.95842801362627,49.06249255201235
1870,190,1030,19103,Iowa,Johnson,190,1030,19103,Iowa,Johnson,0,0
1870,190,1030,19103,Iowa,Johnson,190,1830,19183,Iowa,Washington,38.93071394844703,24.19042414079698
1870,190,1030,19103,Iowa,Johnson,190,0310,19031,Iowa,Cedar,39.48268751206007,24.533404612102704
1870,190,1030,19103,Iowa,Johnson,190,0950,19095,Iowa,Iowa,39.736060099796326,24.69084303902464
1870,190,1030,19103,Iowa,Johnson,190,1390,19139,Iowa,Muscatine,44.73317583547087,27.795906801448652
1870,190,1030,19103,Iowa,Johnson,190,1130,19113,Iowa,Linn,45.35531080731661,28.18248355063698
1870,190,1030,19103,Iowa,Johnson,190,1150,19115,Iowa,Louisa,57.395113260580736,35.66366995532364
1870,190,1030,19103,Iowa,Johnson,190,0110,19011,Iowa,Benton,60.30302300179511,37.47056129814056
1870,190,1030,19103,Iowa,Johnson,190,1070,19107,Iowa,Keokuk,61.77036977621096,38.382328312784935
1870,190,1030,19103,Iowa,Johnson,190,1050,19105,Iowa,Jones,62.750503821727214,38.99135537319977
1870,190,1030,19103,Iowa,Johnson,190,0870,19087,Iowa,Henry,76.18479898222093,47.33903937394394
1870,190,1030,19103,Iowa,Johnson,190,1010,19101,Iowa,Jefferson,77.33043978598475,48.0509075660544
1870,190,1030,19103,Iowa,Johnson,190,1570,19157,Iowa,Poweshiek,78.45875343969504,48.75200916627802
1870,190,1030,19103,Iowa,Johnson,190,1630,19163,Iowa,Scott,80.33328889851875,49.916791499218455
1870,190,1050,19105,Iowa,Jones,190,1050,19105,Iowa,Jones,0,0
1870,190,1050,19105,Iowa,Jones,190,0310,19031,Iowa,Cedar,38.84132219728771,24.13487868180293
1870,190,1050,19105,Iowa,Jones,190,1130,19113,Iowa,Linn,38.90318897886106,24.173320917629052
1870,190,1050,19105,Iowa,Jones,190,0550,19055,Iowa,Delaware,43.53261605791018,27.049913541113586
1870,190,1050,19105,Iowa,Jones,190,0610,19061,Iowa,Dubuque,43.79251877385646,27.21140960158684
1870,190,1050,19105,Iowa,Jones,190,0970,19097,Iowa,Jackson,46.34014262284982,28.794429670008103
1870,190,1050,19105,Iowa,Jones,190,0450,19045,Iowa,Clinton,55.451110828412936,34.45572284633526
1870,190,1050,19105,Iowa,Jones,190,1030,19103,Iowa,Johnson,62.750503821727214,38.99135537319977
1870,190,1050,19105,Iowa,Jones,190,1630,19163,Iowa,Scott,68.39316618057657,42.4975432105107
1870,190,1050,19105,Iowa,Jones,190,0190,19019,Iowa,Buchanan,69.97904992599175,43.48296568414913
1870,190,1050,19105,Iowa,Jones,190,1390,19139,Iowa,Muscatine,70.9496722648787,44.0860824440755
1870,190,1050,19105,Iowa,Jones,190,0110,19011,Iowa,Benton,77.30074129103583,48.032453776840335
1870,190,1070,19107,Iowa,Keokuk,190,1070,19107,Iowa,Keokuk,0,0
1870,190,1070,19107,Iowa,Keokuk,190,1830,19183,Iowa,Washington,38.513212255351895,23.931000615997355
1870,190,1070,19107,Iowa,Keokuk,190,1230,19123,Iowa,Mahaska,38.638531667116894,24.008870488296253
1870,190,1070,19107,Iowa,Keokuk,190,1010,19101,Iowa,Jefferson,38.99463311007764,24.230141666466206
1870,190,1070,19107,Iowa,Keokuk,190,1790,19179,Iowa,Wapello,39.15170952498122,24.32774442566721
1870,190,1070,19107,Iowa,Keokuk,190,0950,19095,Iowa,Iowa,40.07068212597385,24.89876752637944
1870,190,1070,19107,Iowa,Keokuk,190,1570,19157,Iowa,Poweshiek,48.813480578857316,30.331290624538322
1870,190,1070,19107,Iowa,Keokuk,190,1030,19103,Iowa,Johnson,61.77036977621096,38.382328312784935
1870,190,1070,19107,Iowa,Keokuk,190,0870,19087,Iowa,Henry,65.80090083137803,40.886784199883685
1870,190,1070,19107,Iowa,Keokuk,190,1350,19135,Iowa,Monroe,67.157432519276,41.72969391210056
1870,190,1070,19107,Iowa,Keokuk,190,1770,19177,Iowa,Van Buren,67.69921867829407,42.06634422366731
1870,190,1070,19107,Iowa,Keokuk,190,0510,19051,Iowa,Davis,68.34951169948772,42.470417573550016
1870,190,1070,19107,Iowa,Keokuk,190,1250,19125,Iowa,Marion,76.96464794099964,47.82361505122531
1870,190,1070,19107,Iowa,Keokuk,190,1150,19115,Iowa,Louisa,78.01199773707357,48.47440804270129
1870,190,1090,19109,Iowa,Kossuth,190,1090,19109,Iowa,Kossuth,0,0
1870,190,1090,19109,Iowa,Kossuth,190,1470,19147,Iowa,Palo Alto,40.6183228047729,25.239055667882464
1870,190,1090,19109,Iowa,Kossuth,190,0810,19081,Iowa,Hancock,40.70383987111404,25.2921935093515
1870,190,1090,19109,Iowa,Kossuth,190,0630,19063,Iowa,Emmet,42.86726772145605,26.636485252037957
1870,190,1090,19109,Iowa,Kossuth,190,1890,19189,Iowa,Winnebago,42.89984173691567,26.656725806860056
1870,190,1090,19109,Iowa,Kossuth,190,0910,19091,Iowa,Humboldt,47.56431473269895,29.555094953408748
1870,190,1090,19109,Iowa,Kossuth,270,0430,27043,Minnesota,Faribault,56.36100064149648,35.021102164295584
1870,190,1090,19109,Iowa,Kossuth,270,0910,27091,Minnesota,Martin,59.321440682720386,36.860634322258015
1870,190,1090,19109,Iowa,Kossuth,190,1510,19151,Iowa,Pocahontas,64.8997731170086,40.326849397647855
1870,190,1090,19109,Iowa,Kossuth,190,1970,19197,Iowa,Wright,64.9693751856172,40.37009811800136
1870,190,1090,19109,Iowa,Kossuth,190,0410,19041,Iowa,Clay,77.8696200753964,48.385938665316985
1870,190,1090,19109,Iowa,Kossuth,190,0330,19033,Iowa,Cerro Gordo,78.02626366997505,48.48327248243666
1870,190,1090,19109,Iowa,Kossuth,190,0590,19059,Iowa,Dickinson,78.91931621702587,49.03818960832821
1870,190,1090,19109,Iowa,Kossuth,190,1950,19195,Iowa,Worth,79.04211703938543,49.114494501725495
1870,190,1110,19111,Iowa,Lee,190,1110,19111,Iowa,Lee,0,0
1870,190,1110,19111,Iowa,Lee,290,0450,29045,Missouri,Clark,33.83956424455569,21.02693037943129
1870,190,1110,19111,Iowa,Lee,170,0670,17067,Illinois,Hancock,37.57109639591077,23.345596961190726
1870,190,1110,19111,Iowa,Lee,190,0870,19087,Iowa,Henry,38.89868039093762,24.170519410975757
1870,190,1110,19111,Iowa,Lee,190,0570,19057,Iowa,Des Moines,40.120658830449415,24.929821610823513
1870,190,1110,19111,Iowa,Lee,190,1770,19177,Iowa,Van Buren,41.61628869982842,25.859162925905306
1870,190,1110,19111,Iowa,Lee,170,0710,17071,Illinois,Henderson,50.67763251601846,31.48962093624367
1870,190,1110,19111,Iowa,Lee,190,1010,19101,Iowa,Jefferson,58.7170384360901,36.48507617767843
1870,190,1110,19111,Iowa,Lee,290,1990,29199,Missouri,Scotland,60.29223740098732,37.463859436507626
1870,190,1110,19111,Iowa,Lee,290,1110,29111,Missouri,Lewis,64.07472270045953,39.81418683666085
1870,190,1110,19111,Iowa,Lee,190,1150,19115,Iowa,Louisa,66.7923683985449,41.5028535841588
1870,190,1110,19111,Iowa,Lee,170,1090,17109,Illinois,Mcdonough,70.86760623024996,44.03508897429605
1870,190,1110,19111,Iowa,Lee,170,1870,17187,Illinois,Warren,76.43372106840123,47.493712387407996
1870,190,1110,19111,Iowa,Lee,170,0010,17001,Illinois,Adams,76.89024392050551,47.77738253630362
1870,190,1110,19111,Iowa,Lee,190,0510,19051,Iowa,Davis,79.40987605739404,49.34300936120154
1870,190,1110,19111,Iowa,Lee,190,1830,19183,Iowa,Washington,79.77190754358634,49.5679652974043
1870,190,1130,19113,Iowa,Linn,190,1130,19113,Iowa,Linn,0,0
1870,190,1130,19113,Iowa,Linn,190,0110,19011,Iowa,Benton,38.562652023211236,23.96172106349605
1870,190,1130,19113,Iowa,Linn,190,1050,19105,Iowa,Jones,38.90318897886106,24.173320917629052
1870,190,1130,19113,Iowa,Linn,190,1030,19103,Iowa,Johnson,45.35531080731661,28.18248355063698
1870,190,1130,19113,Iowa,Linn,190,0550,19055,Iowa,Delaware,47.661243958577465,29.615323982055518
1870,190,1130,19113,Iowa,Linn,190,0190,19019,Iowa,Buchanan,47.859250722400574,29.738359680963338
1870,190,1130,19113,Iowa,Linn,190,0310,19031,Iowa,Cedar,51.55156670339697,32.03265846419202
1870,190,1130,19113,Iowa,Linn,190,0950,19095,Iowa,Iowa,58.349101260367625,36.256450616131325
1870,190,1130,19113,Iowa,Linn,190,0130,19013,Iowa,Black Hawk,72.90600128914527,45.30168894229251
1870,190,1130,19113,Iowa,Linn,190,0610,19061,Iowa,Dubuque,73.26787791303884,45.52654865152408
1870,190,1130,19113,Iowa,Linn,190,1710,19171,Iowa,Tama,77.13501323527618,47.92947513724578
1870,190,1130,19113,Iowa,Linn,190,1390,19139,Iowa,Muscatine,77.54129148019652,48.18192473467203
1870,190,1150,19115,Iowa,Louisa,190,1150,19115,Iowa,Louisa,0,0
1870,190,1150,19115,Iowa,Louisa,190,1390,19139,Iowa,Muscatine,31.9918177401838,19.87879393105737
1870,190,1150,19115,Iowa,Louisa,190,0570,19057,Iowa,Des Moines,33.52391789090783,20.830796828339754
1870,190,1150,19115,Iowa,Louisa,190,0870,19087,Iowa,Henry,35.086509533320864,21.801746260166027
1870,190,1150,19115,Iowa,Louisa,190,1830,19183,Iowa,Washington,40.50495741734104,25.168613681935483
1870,190,1150,19115,Iowa,Louisa,170,1310,17131,Illinois,Mercer,43.411183636466674,26.974458932624966
1870,190,1150,19115,Iowa,Louisa,170,0710,17071,Illinois,Henderson,52.68674499244449,32.73802555105941
1870,190,1150,19115,Iowa,Louisa,190,1030,19103,Iowa,Johnson,57.395113260580736,35.66366995532364
